ts,time,TAC,blocked,cutoff,volte,msg,tot
1021201,10/21/18 20:10,28682,196,423,56743,2788,144514
1021201,10/21/18 20:10,28683,31,0,18686,627,50649
1021201,10/21/18 20:10,28684,137,144,38521,1644,110777
1021201,10/21/18 20:10,28685,37,153,38227,1797,106332
1021201,10/21/18 20:10,28688,84,231,33316,1461,90219
1021201,10/21/18 20:10,29449,320,268,11539,783,35571
1021201,10/21/18 20:10,29465,21,25,4198,221,11512
1021202,10/21/18 20:20,27214,9,60,7548,519,22629
1021202,10/21/18 20:20,28672,0,0,228,36,774
1021202,10/21/18 20:20,28681,41,184,18682,1492,53722
1021202,10/21/18 20:20,28682,162,454,56009,3087,143514
1021202,10/21/18 20:20,28683,14,60,17809,557,48666
1021202,10/21/18 20:20,28684,112,188,39194,1694,111035
1021202,10/21/18 20:20,28685,116,131,35357,1249,103591
1021202,10/21/18 20:20,28688,90,184,34271,1423,92327
1021202,10/21/18 20:20,29449,131,170,11291,600,34890
1021202,10/21/18 20:20,29465,9,51,4242,241,11328
1021203,10/21/18 20:30,27214,27,162,7386,732,21726
1021203,10/21/18 20:30,28672,0,0,378,24,1044
1021203,10/21/18 20:30,28681,78,171,18186,1922,54065
1021203,10/21/18 20:30,28682,112,407,55296,3222,144744
1021203,10/21/18 20:30,28683,17,44,17860,466,50097
1021203,10/21/18 20:30,28684,83,114,38287,1601,111071
1021203,10/21/18 20:30,28685,42,233,34861,1842,106852
1021203,10/21/18 20:30,28688,63,301,36650,1574,94984
1021203,10/21/18 20:30,29449,181,152,11906,1131,37263
1021203,10/21/18 20:30,29465,28,117,4277,314,12309
1021204,10/21/18 20:40,27214,36,108,7410,621,22338
1021204,10/21/18 20:40,28672,6,0,300,30,810
1021204,10/21/18 20:40,28681,47,110,19445,1442,54530
1021204,10/21/18 20:40,28682,157,254,53552,2793,140242
1021204,10/21/18 20:40,28683,63,57,17581,813,49528
1021204,10/21/18 20:40,28684,55,162,38552,1936,112983
1021204,10/21/18 20:40,28685,86,139,37055,1556,104981
1021204,10/21/18 20:40,28688,46,172,34294,1683,91977
1021204,10/21/18 20:40,29449,126,279,11450,909,35334
1021204,10/21/18 20:40,29465,25,44,4632,304,12453
1021205,10/21/18 20:50,27214,30,159,6765,660,20727
1021205,10/21/18 20:50,28672,0,0,264,12,768
1021205,10/21/18 20:50,28681,43,134,17427,1369,53562
1021205,10/21/18 20:50,28682,115,177,53919,2829,139951
1021205,10/21/18 20:50,28683,36,48,17419,487,48964
1021205,10/21/18 20:50,28684,115,272,39225,1324,111525
1021205,10/21/18 20:50,28685,94,133,37757,1591,108439
1021205,10/21/18 20:50,28688,115,122,34176,1874,93035
1021205,10/21/18 20:50,29449,217,186,11775,1010,35755
1021205,10/21/18 20:50,29465,6,10,4055,144,11538
1021210,10/21/18 21:00,27214,66,81,7194,702,21609
1021210,10/21/18 21:00,28672,0,0,282,18,768
1021210,10/21/18 21:00,28681,41,153,18566,1262,53471
1021210,10/21/18 21:00,28682,181,442,52871,2957,138895
1021210,10/21/18 21:00,28683,77,54,18217,609,50514
1021210,10/21/18 21:00,28684,53,142,40313,1344,114122
1021210,10/21/18 21:00,28685,93,114,36249,1870,107268
1021210,10/21/18 21:00,28688,40,187,36021,1769,92115
1021210,10/21/18 21:00,29449,152,154,11332,727,33814
1021210,10/21/18 21:00,29465,0,42,4771,189,12396
1021211,10/21/18 21:10,27214,9,93,7362,645,20895
1021211,10/21/18 21:10,28672,0,0,204,6,672
1021211,10/21/18 21:10,28681,52,220,17580,1362,52689
1021211,10/21/18 21:10,28682,130,347,52782,2415,137708
1021211,10/21/18 21:10,28683,110,67,18084,793,51022
1021211,10/21/18 21:10,28684,109,164,38645,1773,113458
1021211,10/21/18 21:10,28685,91,185,36480,1850,107592
1021211,10/21/18 21:10,28688,159,158,34220,1468,90907
1021211,10/21/18 21:10,29449,123,127,10678,650,32785
1021211,10/21/18 21:10,29465,37,78,3873,178,11450
1021212,10/21/18 21:20,27214,45,111,7260,708,21822
1021212,10/21/18 21:20,28672,0,12,324,6,780
1021212,10/21/18 21:20,28681,94,120,17963,1328,52271
1021212,10/21/18 21:20,28682,104,456,53431,3520,139854
1021212,10/21/18 21:20,28683,65,108,17462,993,51016
1021212,10/21/18 21:20,28684,81,250,38064,2041,109244
1021212,10/21/18 21:20,28685,89,163,36631,1636,106699
1021212,10/21/18 21:20,28688,58,130,33754,1425,89819
1021212,10/21/18 21:20,29449,129,281,11657,1005,34439
1021212,10/21/18 21:20,29465,26,78,3499,256,10785
1021213,10/21/18 21:30,27214,9,42,7005,708,20958
1021213,10/21/18 21:30,28672,0,0,330,0,924
1021213,10/21/18 21:30,28681,70,186,18099,1318,54499
1021213,10/21/18 21:30,28682,167,289,53908,3265,139999
1021213,10/21/18 21:30,28683,14,73,18682,489,52745
1021213,10/21/18 21:30,28684,131,150,38697,1390,114158
1021213,10/21/18 21:30,28685,82,256,36889,1703,109878
1021213,10/21/18 21:30,28688,65,136,34343,1344,91174
1021213,10/21/18 21:30,29449,91,164,12121,567,33982
1021213,10/21/18 21:30,29465,8,54,4067,298,11777
1021214,10/21/18 21:40,27214,33,78,7239,849,21666
1021214,10/21/18 21:40,28672,0,0,174,6,630
1021214,10/21/18 21:40,28681,59,165,17796,1217,54636
1021214,10/21/18 21:40,28682,97,497,51959,2760,134426
1021214,10/21/18 21:40,28683,53,70,17514,581,51044
1021214,10/21/18 21:40,28684,96,209,39399,1352,111144
1021214,10/21/18 21:40,28685,100,281,36781,1640,107873
1021214,10/21/18 21:40,28688,129,228,34308,1728,90600
1021214,10/21/18 21:40,29449,65,118,10481,608,31764
1021214,10/21/18 21:40,29465,28,53,3860,205,11771
1021214,10/21/18 21:40,52864,0,3,3,0,3
1021215,10/21/18 21:50,27214,15,105,7269,801,21702
1021215,10/21/18 21:50,28672,6,6,270,30,858
1021215,10/21/18 21:50,28681,64,175,19821,1200,55952
1021215,10/21/18 21:50,28682,103,469,51379,2628,136108
1021215,10/21/18 21:50,28683,67,126,18028,607,52989
1021215,10/21/18 21:50,28684,77,135,38053,2278,111434
1021215,10/21/18 21:50,28685,78,96,37401,1460,111099
1021215,10/21/18 21:50,28688,100,209,33562,1927,92275
1021215,10/21/18 21:50,29449,119,221,12109,612,32894
1021215,10/21/18 21:50,29465,17,48,4174,361,12132
1021220,10/21/18 22:00,27214,42,108,7794,552,21747
1021220,10/21/18 22:00,28672,0,0,246,6,756
1021220,10/21/18 22:00,28681,68,160,19524,1453,57414
1021220,10/21/18 22:00,28682,57,352,52510,2930,137183
1021220,10/21/18 22:00,28683,38,77,17208,797,50262
1021220,10/21/18 22:00,28684,71,224,38074,2119,113680
1021220,10/21/18 22:00,28685,53,218,37187,1804,109886
1021220,10/21/18 22:00,28688,37,145,33802,1592,88997
1021220,10/21/18 22:00,29449,67,100,12066,686,33031
1021220,10/21/18 22:00,29465,44,21,3841,184,11000
1021221,10/21/18 22:10,27214,81,111,7926,939,23100
1021221,10/21/18 22:10,28672,0,0,240,12,756
1021221,10/21/18 22:10,28681,79,155,18044,1782,53434
1021221,10/21/18 22:10,28682,205,311,49183,2638,131862
1021221,10/21/18 22:10,28683,38,99,18804,773,52054
1021221,10/21/18 22:10,28684,92,131,37979,1482,115986
1021221,10/21/18 22:10,28685,52,168,38052,1583,111702
1021221,10/21/18 22:10,28688,105,234,32518,1722,90380
1021221,10/21/18 22:10,29449,48,163,11824,754,33081
1021221,10/21/18 22:10,29465,27,46,4211,232,11792
1021222,10/21/18 22:20,27214,36,45,7065,681,22368
1021222,10/21/18 22:20,28672,6,0,294,18,870
1021222,10/21/18 22:20,28681,38,60,18082,1326,55131
1021222,10/21/18 22:20,28682,118,420,47258,2827,131476
1021222,10/21/18 22:20,28683,60,91,18852,513,54456
1021222,10/21/18 22:20,28684,91,150,38367,1468,112665
1021222,10/21/18 22:20,28685,14,247,36103,1529,110561
1021222,10/21/18 22:20,28688,99,124,32017,1473,89702
1021222,10/21/18 22:20,29449,29,174,12427,803,33405
1021222,10/21/18 22:20,29465,3,75,3828,278,11185
1021223,10/21/18 22:30,27214,27,63,7410,807,22185
1021223,10/21/18 22:30,28672,0,0,198,0,672
1021223,10/21/18 22:30,28681,63,72,17650,1453,51950
1021223,10/21/18 22:30,28682,135,323,48596,2030,130050
1021223,10/21/18 22:30,28683,58,40,18256,665,52470
1021223,10/21/18 22:30,28684,60,125,37034,1236,113095
1021223,10/21/18 22:30,28685,66,202,35686,1719,111377
1021223,10/21/18 22:30,28688,86,101,32989,1397,91871
1021223,10/21/18 22:30,29449,18,551,11710,1034,33212
1021223,10/21/18 22:30,29465,7,75,3852,299,11485
1021224,10/21/18 22:40,27214,96,90,7932,648,22848
1021224,10/21/18 22:40,28672,0,0,204,18,786
1021224,10/21/18 22:40,28681,65,102,17786,1602,55905
1021224,10/21/18 22:40,28682,81,455,46475,2230,130322
1021224,10/21/18 22:40,28683,80,58,17611,455,53117
1021224,10/21/18 22:40,28684,119,189,35630,1719,110409
1021224,10/21/18 22:40,28685,72,76,37499,1402,113226
1021224,10/21/18 22:40,28688,62,125,32420,1512,90460
1021224,10/21/18 22:40,29449,114,315,11749,978,32429
1021224,10/21/18 22:40,29465,22,34,3639,335,11745
1021225,10/21/18 22:50,27214,9,45,7494,858,22530
1021225,10/21/18 22:50,28672,0,0,234,48,768
1021225,10/21/18 22:50,28681,126,198,18868,2062,55744
1021225,10/21/18 22:50,28682,197,275,46204,2773,127131
1021225,10/21/18 22:50,28683,23,70,17748,641,51113
1021225,10/21/18 22:50,28684,43,188,33527,1473,105721
1021225,10/21/18 22:50,28685,79,187,35235,1746,109315
1021225,10/21/18 22:50,28688,74,72,32048,1184,88440
1021225,10/21/18 22:50,29449,93,207,10901,896,31098
1021225,10/21/18 22:50,29465,31,17,3481,254,10957
1021230,10/21/18 23:00,27214,42,42,7419,951,22107
1021230,10/21/18 23:00,28672,0,6,342,18,762
1021230,10/21/18 23:00,28681,87,126,17787,1441,56716
1021230,10/21/18 23:00,28682,131,488,46206,2777,126910
1021230,10/21/18 23:00,28683,22,76,17957,582,52737
1021230,10/21/18 23:00,28684,178,123,37276,1652,110422
1021230,10/21/18 23:00,28685,87,169,36142,1212,110993
1021230,10/21/18 23:00,28688,121,201,33517,1516,92004
1021230,10/21/18 23:00,29449,30,218,11124,1046,31121
1021230,10/21/18 23:00,29465,12,16,3836,253,11972
1021231,10/21/18 23:10,27214,24,27,7062,1002,20631
1021231,10/21/18 23:10,28672,0,0,192,30,810
1021231,10/21/18 23:10,28681,201,198,17595,1609,52709
1021231,10/21/18 23:10,28682,208,371,45107,2872,125818
1021231,10/21/18 23:10,28683,57,48,17623,640,52049
1021231,10/21/18 23:10,28684,197,144,35104,1299,107949
1021231,10/21/18 23:10,28685,447,63,35570,2117,112527
1021231,10/21/18 23:10,28688,176,127,34794,1397,91317
1021231,10/21/18 23:10,29449,26,94,9733,821,30309
1021231,10/21/18 23:10,29465,18,32,3606,206,10791
1021232,10/21/18 23:20,27214,30,51,7755,786,21297
1021232,10/21/18 23:20,28672,0,0,258,42,780
1021232,10/21/18 23:20,28681,61,117,17954,1556,54061
1021232,10/21/18 23:20,28682,128,419,45364,2518,126218
1021232,10/21/18 23:20,28683,82,45,17653,653,51009
1021232,10/21/18 23:20,28684,143,150,32359,2075,103883
1021232,10/21/18 23:20,28685,66,117,34603,1792,107439
1021232,10/21/18 23:20,28688,87,145,33655,1302,89302
1021232,10/21/18 23:20,29449,71,106,9875,752,28272
1021232,10/21/18 23:20,29465,27,26,4241,167,11202
1021233,10/21/18 23:30,27214,57,132,8604,1011,23670
1021233,10/21/18 23:30,28672,6,0,384,24,924
1021233,10/21/18 23:30,28681,0,94,19623,1543,56839
1021233,10/21/18 23:30,28682,121,306,46808,2598,129342
1021233,10/21/18 23:30,28683,77,63,19236,902,54121
1021233,10/21/18 23:30,28684,80,125,32213,1713,104083
1021233,10/21/18 23:30,28685,41,219,37107,1853,115765
1021233,10/21/18 23:30,28688,35,153,35994,1699,92950
1021233,10/21/18 23:30,29449,95,110,11326,894,31653
1021233,10/21/18 23:30,29465,15,22,3614,276,10980
1021234,10/21/18 23:40,27214,15,108,7800,735,21774
1021234,10/21/18 23:40,28672,0,0,270,24,870
1021234,10/21/18 23:40,28681,69,159,19310,2411,57245
1021234,10/21/18 23:40,28682,191,331,46093,2707,131292
1021234,10/21/18 23:40,28683,3,25,19395,870,55781
1021234,10/21/18 23:40,28684,40,184,34336,1185,108176
1021234,10/21/18 23:40,28685,134,116,36436,1759,111874
1021234,10/21/18 23:40,28688,37,75,34690,1921,91023
1021234,10/21/18 23:40,29449,84,105,9778,645,28101
1021234,10/21/18 23:40,29465,16,42,3942,321,11611
1021235,10/21/18 23:50,27214,54,87,8256,642,21141
1021235,10/21/18 23:50,28672,12,6,240,6,738
1021235,10/21/18 23:50,28681,67,121,19010,1417,55436
1021235,10/21/18 23:50,28682,76,424,44704,2232,124452
1021235,10/21/18 23:50,28683,59,110,18638,563,52052
1021235,10/21/18 23:50,28684,45,179,32554,1658,103578
1021235,10/21/18 23:50,28685,134,121,35200,1680,111203
1021235,10/21/18 23:50,28688,81,154,33450,1809,89118
1021235,10/21/18 23:50,29449,68,108,10751,542,30153
1021235,10/21/18 23:50,29465,7,27,3926,322,10682
1022000,10/22/18 00:00,27214,15,135,7923,666,21513
1022000,10/22/18 00:00,28672,6,0,240,24,840
1022000,10/22/18 00:00,28681,75,147,19083,1653,54877
1022000,10/22/18 00:00,28682,165,309,47769,2389,126161
1022000,10/22/18 00:00,28683,61,90,17335,708,51383
1022000,10/22/18 00:00,28684,94,90,31644,1771,100317
1022000,10/22/18 00:00,28685,115,120,35936,1706,111784
1022000,10/22/18 00:00,28688,72,129,34676,1508,90304
1022000,10/22/18 00:00,29449,16,219,11129,859,31219
1022000,10/22/18 00:00,29465,9,45,3874,148,10206
1022001,10/22/18 00:10,27214,12,111,6915,894,21645
1022001,10/22/18 00:10,28672,0,0,378,12,882
1022001,10/22/18 00:10,28681,14,203,18335,1679,54304
1022001,10/22/18 00:10,28682,81,270,45284,2168,122400
1022001,10/22/18 00:10,28683,54,135,19111,483,54153
1022001,10/22/18 00:10,28684,78,55,31375,1046,103552
1022001,10/22/18 00:10,28685,101,100,35415,1401,108819
1022001,10/22/18 00:10,28688,88,165,34883,1598,92355
1022001,10/22/18 00:10,29449,81,151,10404,748,28862
1022001,10/22/18 00:10,29465,42,49,3548,194,10412
1022002,10/22/18 00:20,27214,0,231,7395,942,20328
1022002,10/22/18 00:20,28672,0,0,150,30,720
1022002,10/22/18 00:20,28681,70,166,18405,1441,54369
1022002,10/22/18 00:20,28682,143,383,46095,2319,126013
1022002,10/22/18 00:20,28683,6,78,18322,625,51895
1022002,10/22/18 00:20,28684,50,162,30005,1060,97387
1022002,10/22/18 00:20,28685,27,108,32994,1322,103703
1022002,10/22/18 00:20,28688,81,125,32145,1554,86947
1022002,10/22/18 00:20,29449,71,297,9892,1204,28990
1022002,10/22/18 00:20,29465,10,26,3807,468,10325
1022002,10/22/18 00:20,52864,3,0,0,0,3
1022003,10/22/18 00:30,27214,102,153,7020,876,19797
1022003,10/22/18 00:30,28672,6,12,138,36,702
1022003,10/22/18 00:30,28681,128,77,19544,1181,56354
1022003,10/22/18 00:30,28682,132,409,44546,2565,121268
1022003,10/22/18 00:30,28683,26,51,17819,704,51443
1022003,10/22/18 00:30,28684,23,308,28738,1591,95724
1022003,10/22/18 00:30,28685,170,173,31798,1515,103684
1022003,10/22/18 00:30,28688,38,182,33034,1668,88173
1022003,10/22/18 00:30,29449,63,148,9357,660,27282
1022003,10/22/18 00:30,29465,12,47,3377,227,9924
1022004,10/22/18 00:40,27214,27,186,6576,1077,19119
1022004,10/22/18 00:40,28672,0,0,252,48,798
1022004,10/22/18 00:40,28681,83,188,18197,1880,54756
1022004,10/22/18 00:40,28682,35,176,44547,2427,120365
1022004,10/22/18 00:40,28683,24,106,17017,613,48825
1022004,10/22/18 00:40,28684,84,110,25210,1179,89772
1022004,10/22/18 00:40,28685,83,152,30680,1156,101072
1022004,10/22/18 00:40,28688,93,230,32721,1634,86353
1022004,10/22/18 00:40,29449,85,102,9821,807,28362
1022004,10/22/18 00:40,29465,9,47,3187,350,9279
1022005,10/22/18 00:50,27214,42,54,6570,768,19248
1022005,10/22/18 00:50,28672,0,0,246,30,708
1022005,10/22/18 00:50,28681,108,113,15333,1645,50622
1022005,10/22/18 00:50,28682,83,167,43425,2785,118593
1022005,10/22/18 00:50,28683,53,99,16944,637,49358
1022005,10/22/18 00:50,28684,54,232,24616,1682,89660
1022005,10/22/18 00:50,28685,46,178,29651,1594,100045
1022005,10/22/18 00:50,28688,105,298,31348,1709,83787
1022005,10/22/18 00:50,29449,100,147,7500,945,24896
1022005,10/22/18 00:50,29465,27,36,2902,659,10043
1022010,10/22/18 01:00,27214,24,210,6189,942,18954
1022010,10/22/18 01:00,28672,0,0,180,0,642
1022010,10/22/18 01:00,28681,25,84,17039,1245,52385
1022010,10/22/18 01:00,28682,82,225,41682,2709,115440
1022010,10/22/18 01:00,28683,32,81,16281,395,47523
1022010,10/22/18 01:00,28684,40,124,23569,1307,87013
1022010,10/22/18 01:00,28685,124,148,28803,1989,97014
1022010,10/22/18 01:00,28688,68,179,29918,1673,82789
1022010,10/22/18 01:00,29449,97,224,8248,582,24813
1022010,10/22/18 01:00,29465,0,70,2581,353,9058
1022011,10/22/18 01:10,27214,6,126,5916,819,18126
1022011,10/22/18 01:10,28672,0,0,198,6,594
1022011,10/22/18 01:10,28681,139,81,17318,1211,52426
1022011,10/22/18 01:10,28682,112,207,40435,2120,113924
1022011,10/22/18 01:10,28683,14,40,15395,622,47692
1022011,10/22/18 01:10,28684,81,92,22752,1178,87846
1022011,10/22/18 01:10,28685,179,174,26858,1281,96483
1022011,10/22/18 01:10,28688,94,122,29136,1578,81022
1022011,10/22/18 01:10,29449,98,122,7348,483,24763
1022011,10/22/18 01:10,29465,14,27,3048,218,9371
1022012,10/22/18 01:20,27214,30,198,4899,957,17160
1022012,10/22/18 01:20,28672,0,0,204,6,732
1022012,10/22/18 01:20,28681,96,153,14734,1668,49472
1022012,10/22/18 01:20,28682,117,128,36783,2008,107297
1022012,10/22/18 01:20,28683,41,29,15170,829,47685
1022012,10/22/18 01:20,28684,18,90,22114,738,86866
1022012,10/22/18 01:20,28685,92,167,26445,1561,96039
1022012,10/22/18 01:20,28688,82,81,26825,1626,78368
1022012,10/22/18 01:20,29449,126,132,6975,686,23078
1022012,10/22/18 01:20,29465,6,72,2419,376,8782
1022013,10/22/18 01:30,27214,51,90,5052,810,16767
1022013,10/22/18 01:30,28672,12,0,186,30,714
1022013,10/22/18 01:30,28681,61,163,14709,1094,49734
1022013,10/22/18 01:30,28682,95,87,35933,2356,105249
1022013,10/22/18 01:30,28683,0,99,14802,383,45122
1022013,10/22/18 01:30,28684,16,155,21501,1031,84980
1022013,10/22/18 01:30,28685,50,148,24306,1581,92170
1022013,10/22/18 01:30,28688,178,203,24876,1666,77033
1022013,10/22/18 01:30,29449,83,176,6826,859,23443
1022013,10/22/18 01:30,29465,12,100,2295,388,8176
1022014,10/22/18 01:40,27214,45,57,4995,903,16842
1022014,10/22/18 01:40,28672,0,0,174,30,792
1022014,10/22/18 01:40,28681,28,76,13239,1400,46563
1022014,10/22/18 01:40,28682,128,174,33370,1726,100451
1022014,10/22/18 01:40,28683,0,24,14044,492,44773
1022014,10/22/18 01:40,28684,51,69,19346,1339,78153
1022014,10/22/18 01:40,28685,184,130,23059,1196,89919
1022014,10/22/18 01:40,28688,118,285,25386,1500,76436
1022014,10/22/18 01:40,29449,65,78,6510,597,23554
1022014,10/22/18 01:40,29465,3,35,2409,209,7947
1022015,10/22/18 01:50,27214,15,78,4380,483,15462
1022015,10/22/18 01:50,28672,0,0,168,6,600
1022015,10/22/18 01:50,28681,88,93,12273,1594,45548
1022015,10/22/18 01:50,28682,131,205,30786,2006,94912
1022015,10/22/18 01:50,28683,43,51,14013,401,44394
1022015,10/22/18 01:50,28684,168,63,18267,1230,79941
1022015,10/22/18 01:50,28685,53,192,22398,1331,86634
1022015,10/22/18 01:50,28688,80,189,24516,1711,73631
1022015,10/22/18 01:50,29449,69,45,5504,476,22087
1022015,10/22/18 01:50,29465,30,14,2163,142,8317
1022015,10/22/18 01:50,52864,0,3,3,0,3
1022020,10/22/18 02:00,27214,123,54,4170,597,16158
1022020,10/22/18 02:00,28672,0,6,132,24,678
1022020,10/22/18 02:00,28681,20,88,12339,1409,45416
1022020,10/22/18 02:00,28682,98,99,30022,1497,94035
1022020,10/22/18 02:00,28683,10,70,14630,446,46004
1022020,10/22/18 02:00,28684,14,104,19072,1310,80870
1022020,10/22/18 02:00,28685,48,95,20206,1120,84693
1022020,10/22/18 02:00,28688,55,175,22046,1493,72237
1022020,10/22/18 02:00,29449,62,107,5443,473,21856
1022020,10/22/18 02:00,29465,0,12,2391,169,8333
1022021,10/22/18 02:10,27214,24,15,4011,1005,15702
1022021,10/22/18 02:10,28672,0,0,132,12,714
1022021,10/22/18 02:10,28681,24,138,11434,1583,43089
1022021,10/22/18 02:10,28682,92,155,27521,1396,94343
1022021,10/22/18 02:10,28683,36,44,14864,557,46389
1022021,10/22/18 02:10,28684,36,78,18613,1031,77809
1022021,10/22/18 02:10,28685,29,165,19831,1303,83474
1022021,10/22/18 02:10,28688,92,177,20809,1196,67340
1022021,10/22/18 02:10,29449,125,155,5583,450,20263
1022021,10/22/18 02:10,29465,16,13,1750,219,7241
1022022,10/22/18 02:20,27214,36,117,3711,693,15180
1022022,10/22/18 02:20,28672,0,0,120,18,570
1022022,10/22/18 02:20,28681,25,162,10769,1475,43330
1022022,10/22/18 02:20,28682,66,235,27287,1717,88328
1022022,10/22/18 02:20,28683,53,24,14532,374,46354
1022022,10/22/18 02:20,28684,29,82,16121,958,76356
1022022,10/22/18 02:20,28685,36,85,18891,1323,79555
1022022,10/22/18 02:20,28688,12,105,21143,1197,69339
1022022,10/22/18 02:20,29449,30,217,4428,555,19667
1022022,10/22/18 02:20,29465,10,103,1817,294,7398
1022023,10/22/18 02:30,27214,0,48,3996,561,15873
1022023,10/22/18 02:30,28672,0,0,114,6,648
1022023,10/22/18 02:30,28681,30,150,10140,1247,42267
1022023,10/22/18 02:30,28682,136,63,25692,1408,89040
1022023,10/22/18 02:30,28683,16,16,13210,461,42263
1022023,10/22/18 02:30,28684,26,63,14843,1038,76563
1022023,10/22/18 02:30,28685,20,41,17916,1173,81426
1022023,10/22/18 02:30,28688,57,110,19240,924,66704
1022023,10/22/18 02:30,29449,17,64,4401,391,19433
1022023,10/22/18 02:30,29465,18,88,1824,166,7740
1022024,10/22/18 02:40,27214,0,39,3531,663,14958
1022024,10/22/18 02:40,28672,0,0,114,12,546
1022024,10/22/18 02:40,28681,81,58,9141,894,41771
1022024,10/22/18 02:40,28682,80,104,24724,1455,89383
1022024,10/22/18 02:40,28683,14,69,11039,322,40112
1022024,10/22/18 02:40,28684,0,92,14139,865,71671
1022024,10/22/18 02:40,28685,37,38,16535,1383,78291
1022024,10/22/18 02:40,28688,53,163,18102,960,64076
1022024,10/22/18 02:40,29449,13,51,3752,458,17970
1022024,10/22/18 02:40,29465,16,6,1602,96,7134
1022025,10/22/18 02:50,27214,0,24,3030,576,13506
1022025,10/22/18 02:50,28672,6,0,114,6,642
1022025,10/22/18 02:50,28681,41,62,7749,687,37675
1022025,10/22/18 02:50,28682,18,104,22260,1531,86063
1022025,10/22/18 02:50,28683,11,67,11059,469,41038
1022025,10/22/18 02:50,28684,24,58,12107,1150,70507
1022025,10/22/18 02:50,28685,39,82,15288,1144,76390
1022025,10/22/18 02:50,28688,48,193,17111,1301,66447
1022025,10/22/18 02:50,29449,45,87,3310,383,18293
1022025,10/22/18 02:50,29465,7,26,1384,101,6722
1022030,10/22/18 03:00,27214,21,30,2556,408,13335
1022030,10/22/18 03:00,28672,0,0,84,18,690
1022030,10/22/18 03:00,28681,33,61,7329,685,37194
1022030,10/22/18 03:00,28682,38,207,22803,1722,85760
1022030,10/22/18 03:00,28683,27,39,11229,383,41210
1022030,10/22/18 03:00,28684,12,44,11778,636,66822
1022030,10/22/18 03:00,28685,16,50,15677,1054,76577
1022030,10/22/18 03:00,28688,174,83,16738,800,60963
1022030,10/22/18 03:00,29449,9,138,3678,524,17674
1022030,10/22/18 03:00,29465,0,20,1137,68,6754
1022031,10/22/18 03:10,27214,30,63,2499,921,13362
1022031,10/22/18 03:10,28672,0,0,78,12,582
1022031,10/22/18 03:10,28681,36,49,7244,526,36708
1022031,10/22/18 03:10,28682,45,82,20027,1358,83347
1022031,10/22/18 03:10,28683,76,78,10656,507,39791
1022031,10/22/18 03:10,28684,59,55,9833,763,64322
1022031,10/22/18 03:10,28685,0,85,12398,983,71274
1022031,10/22/18 03:10,28688,147,36,15768,719,62690
1022031,10/22/18 03:10,29449,14,66,3146,461,16512
1022031,10/22/18 03:10,29465,3,28,1064,98,6303
1022032,10/22/18 03:20,27214,18,15,1782,363,12891
1022032,10/22/18 03:20,28672,0,0,126,6,666
1022032,10/22/18 03:20,28681,91,166,7342,982,38273
1022032,10/22/18 03:20,28682,14,50,18148,1116,80408
1022032,10/22/18 03:20,28683,43,55,10662,498,39710
1022032,10/22/18 03:20,28684,31,55,9518,710,65405
1022032,10/22/18 03:20,28685,10,38,10773,855,72331
1022032,10/22/18 03:20,28688,31,148,13552,1102,59168
1022032,10/22/18 03:20,29449,7,51,2636,206,15605
1022032,10/22/18 03:20,29465,0,13,999,76,6151
1022033,10/22/18 03:30,27214,0,27,1974,390,12237
1022033,10/22/18 03:30,28672,0,0,180,6,690
1022033,10/22/18 03:30,28681,0,63,6273,565,36356
1022033,10/22/18 03:30,28682,8,79,16143,834,74513
1022033,10/22/18 03:30,28683,38,95,9419,511,37566
1022033,10/22/18 03:30,28684,11,20,8326,714,64183
1022033,10/22/18 03:30,28685,14,88,10118,990,69810
1022033,10/22/18 03:30,28688,22,110,13049,842,59506
1022033,10/22/18 03:30,29449,0,33,2357,369,15865
1022033,10/22/18 03:30,29465,0,27,801,67,6537
1022034,10/22/18 03:40,27214,6,99,1947,402,12102
1022034,10/22/18 03:40,28672,0,0,108,0,708
1022034,10/22/18 03:40,28681,0,58,5542,559,36339
1022034,10/22/18 03:40,28682,40,117,15387,1206,74728
1022034,10/22/18 03:40,28683,22,59,9549,182,36674
1022034,10/22/18 03:40,28684,0,43,7516,470,64026
1022034,10/22/18 03:40,28685,17,55,9707,599,69414
1022034,10/22/18 03:40,28688,223,85,11284,521,55098
1022034,10/22/18 03:40,29449,14,23,2353,246,14333
1022034,10/22/18 03:40,29465,0,0,884,90,6198
1022035,10/22/18 03:50,27214,30,21,1860,237,11871
1022035,10/22/18 03:50,28672,0,0,102,0,648
1022035,10/22/18 03:50,28681,35,96,5431,522,32499
1022035,10/22/18 03:50,28682,29,53,13268,893,71586
1022035,10/22/18 03:50,28683,18,19,7769,278,35227
1022035,10/22/18 03:50,28684,0,3,6274,408,61716
1022035,10/22/18 03:50,28685,25,31,9010,529,68042
1022035,10/22/18 03:50,28688,28,49,10647,799,55377
1022035,10/22/18 03:50,29449,14,14,1838,190,14003
1022035,10/22/18 03:50,29465,0,0,500,16,5679
1022040,10/22/18 04:00,27214,0,9,1239,168,11829
1022040,10/22/18 04:00,28672,0,0,42,0,534
1022040,10/22/18 04:00,28681,0,92,5474,674,36217
1022040,10/22/18 04:00,28682,32,46,13185,798,71449
1022040,10/22/18 04:00,28683,50,39,7496,277,35262
1022040,10/22/18 04:00,28684,24,23,5725,328,59913
1022040,10/22/18 04:00,28685,9,66,7730,671,66409
1022040,10/22/18 04:00,28688,40,80,10075,599,53254
